mkdir: cannot create directory `/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability': File exists
S0       16       618231262731 instructions              #   16.00  insns per cycle        
                                             #    0.07  stalled cycles per insn  (27.77%)
S0       16              41771 cs                                                            (100.00%)
S0       16                366 migrations                                                    (100.00%)
S0       16              20371 faults                                                      
S0       16    <not supported> bus-cycles              
S0       16       643825850546 idle-cycles-frontend      #  1666.10% frontend cycles idle     (18.53%)
S0       16       304300359325 idle-cycles-backend       #  787.47% backend  cycles idle     (17.82%)
S0       16       246846516642 L1-dcache-loads                                               (23.90%)
S0       16         3279608035 L1-dcache-load-misses     #   21.56% of all L1-dcache hits    (29.48%)
S0       16         3855703741 L1-dcache-stores                                              (28.56%)
S0       16    <not supported> L1-dcache-store-misses  
S0       16                  0 L1-dcache-prefetch-misses                                     (27.76%)
S0       16         1615725895 L1-icache-load-misses                                         (27.29%)
S0       16         5657124462 LLC-loads                                                     (11.15%)
S0       16         1324601457 LLC-stores                                                    (11.36%)
S0       16    <not supported> LLC-prefetches          
S0       16       249186231989 dTLB-loads                                                    (16.56%)
S0       16          175680880 dTLB-load-misses          #    1.06% of all dTLB cache hits   (15.89%)
S0       16    <not supported> dTLB-stores             
S0       16    <not supported> dTLB-store-misses       
S0       16       133942284264 iTLB-loads                                                    (16.01%)
S0       16             227308 iTLB-load-misses          #    0.00% of all iTLB cache hits   (10.93%)
S0       16        57346773335 branch-loads                                                  (16.10%)
S0       16         1436811697 branch-load-misses                                            (21.26%)
S1       16         1735522632 cache-misses                                                  (20.84%)
S1       16       715430300654 cycles                    #    0.000 GHz                      (20.38%)
S1       16       755646299831 instructions              #    0.00  insns per cycle          (27.79%)
S1       16              51830 cs                                                            (100.00%)
S1       16                180 migrations                                                    (100.00%)
S1       16              32861 faults                                                      
S1       16    <not supported> bus-cycles              
S1       16       752249679014 idle-cycles-frontend      #    0.00% frontend cycles idle     (18.04%)
S1       16       344786538874 idle-cycles-backend       #    0.00% backend  cycles idle     (17.56%)
S1       16       269155970349 L1-dcache-loads                                               (24.44%)
S1       16         4084950107 L1-dcache-load-misses                                         (29.05%)
S1       16         6055518446 L1-dcache-stores                                              (28.09%)
S1       16    <not supported> L1-dcache-store-misses  
S1       16                  0 L1-dcache-prefetch-misses                                     (26.37%)
S1       16         1638444637 L1-icache-load-misses                                         (27.02%)
S1       16         8474068386 LLC-loads                                                     (13.20%)
S1       16         3250965976 LLC-stores                                                    (13.15%)
S1       16    <not supported> LLC-prefetches          
S1       16       318584549134 dTLB-loads                                                    (17.73%)
S1       16          201801670 dTLB-load-misses                                              (15.81%)
S1       16    <not supported> dTLB-stores             
S1       16    <not supported> dTLB-store-misses       
S1       16       170329234675 iTLB-loads                                                    (16.59%)
S1       16              72305 iTLB-load-misses                                              (11.05%)
S1       16        76377074769 branch-loads                                                  (16.15%)
S1       16         1632452033 branch-load-misses                                            (21.56%)
S2       16         1868208168 cache-misses                                                  (19.83%)
S2       16       633193986137 cycles                    #    0.000 GHz                      (20.67%)
S2       16       721476585397 instructions              #    0.00  insns per cycle          (26.16%)
S2       16              43656 cs                                                            (100.00%)
S2       16               2258 migrations                                                    (100.00%)
S2       16              49535 faults                                                      
S2       16    <not supported> bus-cycles              
S2       16       604664506225 idle-cycles-frontend      #    0.00% frontend cycles idle     (17.09%)
S2       16       277465591590 idle-cycles-backend       #    0.00% backend  cycles idle     (17.22%)
S2       16       241390703122 L1-dcache-loads                                               (23.09%)
S2       16         3121671571 L1-dcache-load-misses                                         (28.99%)
S2       16         3756025191 L1-dcache-stores                                              (29.18%)
S2       16    <not supported> L1-dcache-store-misses  
S2       16                  0 L1-dcache-prefetch-misses                                     (29.30%)
S2       16         1511184796 L1-icache-load-misses                                         (29.12%)
S2       16         5252448699 LLC-loads                                                     (11.75%)
S2       16         1293865502 LLC-stores                                                    (11.90%)
S2       16    <not supported> LLC-prefetches          
S2       16       244844904582 dTLB-loads                                                    (16.98%)
S2       16          178672730 dTLB-load-misses                                              (16.85%)
S2       16    <not supported> dTLB-stores             
S2       16    <not supported> dTLB-store-misses       
S2       16       151342865344 iTLB-loads                                                    (16.17%)
S2       16             107716 iTLB-load-misses                                              (10.13%)
S2       16        67830146444 branch-loads                                                  (15.51%)
S2       16         1750894058 branch-load-misses                                            (19.93%)
S3       16         1634631772 cache-misses                                                  (22.19%)
S3       16       577708470141 cycles                    #    0.000 GHz                      (22.76%)
S3       16       621590527145 instructions              #    0.00  insns per cycle          (28.44%)
S3       16              14805 cs                                                            (100.00%)
S3       16                400 migrations                                                    (100.00%)
S3       16              27447 faults                                                      
S3       16    <not supported> bus-cycles              
S3       16       580254604604 idle-cycles-frontend      #    0.00% frontend cycles idle     (17.60%)
S3       16       289290412260 idle-cycles-backend       #    0.00% backend  cycles idle     (17.32%)
S3       16       216313190690 L1-dcache-loads                                               (23.00%)
S3       16         2801860591 L1-dcache-load-misses                                         (28.42%)
S3       16         3416093298 L1-dcache-stores                                              (27.94%)
S3       16    <not supported> L1-dcache-store-misses  
S3       16                  0 L1-dcache-prefetch-misses                                     (27.80%)
S3       16         1375490659 L1-icache-load-misses                                         (27.19%)
S3       16         5267539417 LLC-loads                                                     (10.61%)
S3       16         1310048607 LLC-stores                                                    (11.07%)
S3       16    <not supported> LLC-prefetches          
S3       16       252383389072 dTLB-loads                                                    (16.46%)
S3       16          195080645 dTLB-load-misses                                              (16.36%)
S3       16    <not supported> dTLB-stores             
S3       16    <not supported> dTLB-store-misses       
S3       16       156351423499 iTLB-loads                                                    (16.27%)
S3       16              71125 iTLB-load-misses                                              (10.85%)
S3       16        62020523097 branch-loads                                                  (16.50%)
S3       16         1523824581 branch-load-misses                                            (22.03%)

     120.683827592 seconds time elapsed

#################################################################
# Test multi-threading - 32 threads - T4 
#################################################################
2595811.GEM-Scalability.catwoman.t32
2016/9/28 08:10:28 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 08:10:28 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595811.GEM-Scalability.catwoman.t32.sam']
2016/9/28 08:10:28 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 08:11:06 -- [SE::Mapping Sequences]
2016/9/28 08:11:14 -- # 100000 sequences processed
2016/9/28 08:11:14 -- # 200000 sequences processed
2016/9/28 08:11:14 -- # 300000 sequences processed
2016/9/28 08:11:14 -- # 400000 sequences processed
2016/9/28 08:11:15 -- # 500000 sequences processed
2016/9/28 08:11:15 -- # 600000 sequences processed
2016/9/28 08:11:15 -- # 700000 sequences processed
2016/9/28 08:11:15 -- # 800000 sequences processed
2016/9/28 08:11:15 -- # 900000 sequences processed
2016/9/28 08:11:15 -- # 1000000 sequences processed
2016/9/28 08:11:15 -- # 1100000 sequences processed
2016/9/28 08:11:15 -- # 1200000 sequences processed
2016/9/28 08:11:15 -- # 1300000 sequences processed
2016/9/28 08:11:15 -- # 1400000 sequences processed
2016/9/28 08:11:15 -- # 1500000 sequences processed
2016/9/28 08:11:15 -- # 1600000 sequences processed
2016/9/28 08:11:15 -- # 1700000 sequences processed
2016/9/28 08:11:15 -- # 1800000 sequences processed
2016/9/28 08:11:15 -- # 1900000 sequences processed
2016/9/28 08:11:15 -- # 2000000 sequences processed
2016/9/28 08:11:15 -- # 2100000 sequences processed
2016/9/28 08:11:15 -- # 2200000 sequences processed
2016/9/28 08:11:15 -- # 2300000 sequences processed
2016/9/28 08:11:15 -- # 2400000 sequences processed
2016/9/28 08:11:15 -- # 2500000 sequences processed
2016/9/28 08:11:15 -- # 2600000 sequences processed
2016/9/28 08:11:16 -- # 2700000 sequences processed
2016/9/28 08:11:16 -- # 2800000 sequences processed
2016/9/28 08:11:16 -- # 2900000 sequences processed
2016/9/28 08:11:16 -- # 3000000 sequences processed
2016/9/28 08:11:16 -- # 3100000 sequences processed
2016/9/28 08:11:17 -- # 3200000 sequences processed
2016/9/28 08:11:21 -- # 3300000 sequences processed
2016/9/28 08:11:21 -- # 3400000 sequences processed
2016/9/28 08:11:22 -- # 3500000 sequences processed
2016/9/28 08:11:22 -- # 3600000 sequences processed
2016/9/28 08:11:22 -- # 3700000 sequences processed
2016/9/28 08:11:22 -- # 3800000 sequences processed
2016/9/28 08:11:22 -- # 3900000 sequences processed
2016/9/28 08:11:22 -- # 4000000 sequences processed
2016/9/28 08:11:22 -- # 4100000 sequences processed
2016/9/28 08:11:22 -- # 4200000 sequences processed
2016/9/28 08:11:22 -- # 4300000 sequences processed
2016/9/28 08:11:22 -- # 4400000 sequences processed
2016/9/28 08:11:22 -- # 4500000 sequences processed
2016/9/28 08:11:23 -- # 4600000 sequences processed
2016/9/28 08:11:23 -- # 4700000 sequences processed
2016/9/28 08:11:23 -- # 4800000 sequences processed
2016/9/28 08:11:23 -- # 4900000 sequences processed
2016/9/28 08:11:23 -- # 5000000 sequences processed
2016/9/28 08:11:23 -- # 5100000 sequences processed
2016/9/28 08:11:23 -- # 5200000 sequences processed
2016/9/28 08:11:23 -- # 5300000 sequences processed
2016/9/28 08:11:24 -- # 5400000 sequences processed
2016/9/28 08:11:24 -- # 5500000 sequences processed
2016/9/28 08:11:24 -- # 5600000 sequences processed
2016/9/28 08:11:24 -- # 5700000 sequences processed
2016/9/28 08:11:24 -- # 5800000 sequences processed
2016/9/28 08:11:24 -- # 5900000 sequences processed
2016/9/28 08:11:24 -- # 6000000 sequences processed
2016/9/28 08:11:24 -- # 6100000 sequences processed
2016/9/28 08:11:24 -- # 6200000 sequences processed
2016/9/28 08:11:25 -- # 6300000 sequences processed
2016/9/28 08:11:26 -- # 6400000 sequences processed
2016/9/28 08:11:29 -- # 6500000 sequences processed
2016/9/28 08:11:29 -- # 6600000 sequences processed
2016/9/28 08:11:29 -- # 6700000 sequences processed
2016/9/28 08:11:29 -- # 6800000 sequences processed
2016/9/28 08:11:29 -- # 6900000 sequences processed
2016/9/28 08:11:29 -- # 7000000 sequences processed
2016/9/28 08:11:30 -- # 7100000 sequences processed
2016/9/28 08:11:30 -- # 7200000 sequences processed
2016/9/28 08:11:30 -- # 7300000 sequences processed
2016/9/28 08:11:30 -- # 7400000 sequences processed
2016/9/28 08:11:30 -- # 7500000 sequences processed
2016/9/28 08:11:30 -- # 7600000 sequences processed
2016/9/28 08:11:30 -- # 7700000 sequences processed
2016/9/28 08:11:30 -- # 7800000 sequences processed
2016/9/28 08:11:30 -- # 7900000 sequences processed
2016/9/28 08:11:31 -- # 8000000 sequences processed
2016/9/28 08:11:31 -- # 8100000 sequences processed
2016/9/28 08:11:31 -- # 8200000 sequences processed
2016/9/28 08:11:31 -- # 8300000 sequences processed
2016/9/28 08:11:32 -- # 8400000 sequences processed
2016/9/28 08:11:32 -- # 8500000 sequences processed
2016/9/28 08:11:32 -- # 8600000 sequences processed
2016/9/28 08:11:32 -- # 8700000 sequences processed
2016/9/28 08:11:32 -- # 8800000 sequences processed
2016/9/28 08:11:32 -- # 8900000 sequences processed
2016/9/28 08:11:32 -- # 9000000 sequences processed
2016/9/28 08:11:32 -- # 9100000 sequences processed
2016/9/28 08:11:32 -- # 9200000 sequences processed
2016/9/28 08:11:32 -- # 9300000 sequences processed
2016/9/28 08:11:32 -- # 9400000 sequences processed
2016/9/28 08:11:33 -- # 9500000 sequences processed
2016/9/28 08:11:34 -- # 9600000 sequences processed
2016/9/28 08:11:36 -- # 9700000 sequences processed
2016/9/28 08:11:36 -- # 9800000 sequences processed
2016/9/28 08:11:36 -- # 9900000 sequences processed
2016/9/28 08:11:36 -- # 10000000 sequences processed
2016/9/28 08:11:36 -- # 10100000 sequences processed
2016/9/28 08:11:36 -- # 10200000 sequences processed
2016/9/28 08:11:36 -- # 10300000 sequences processed
2016/9/28 08:11:36 -- # 10400000 sequences processed
2016/9/28 08:11:36 -- # 10500000 sequences processed
2016/9/28 08:11:36 -- # 10600000 sequences processed
2016/9/28 08:11:36 -- # 10700000 sequences processed
2016/9/28 08:11:36 -- # 10800000 sequences processed
2016/9/28 08:11:36 -- # 10900000 sequences processed
2016/9/28 08:11:36 -- # 11000000 sequences processed
2016/9/28 08:11:36 -- # 11100000 sequences processed
2016/9/28 08:11:36 -- # 11200000 sequences processed
2016/9/28 08:11:37 -- # 11300000 sequences processed
2016/9/28 08:11:37 -- # 11400000 sequences processed
2016/9/28 08:11:37 -- # 11500000 sequences processed
2016/9/28 08:11:37 -- # 11600000 sequences processed
2016/9/28 08:11:37 -- # 11700000 sequences processed
2016/9/28 08:11:37 -- # 11800000 sequences processed
2016/9/28 08:11:37 -- # 11900000 sequences processed
2016/9/28 08:11:37 -- Total 11945249 sequences processed... done
2016/9/28 08:11:37 -- [GEMMapper terminated successfully in 31s. (+37s. loading)]


 Performance counter stats for 'bin/gem-mapper -t 32 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595811.GEM-Scalability.catwoman.t32.sam':

S0       16         1732943230 cache-misses                                                  (21.73%)
S0       16       627360525074 cycles                    #    0.000 GHz                      (23.65%)
S0       16       615194644198 instructions              #   16.12  insns per cycle        
                                             #    0.06  stalled cycles per insn  (30.07%)
S0       16              36604 cs                                                            (100.00%)
S0       16                383 migrations                                                    (100.00%)
S0       16              66478 faults                                                      
S0       16    <not supported> bus-cycles              
S0       16       538379501095 idle-cycles-frontend      #  1411.01% frontend cycles idle     (19.63%)
S0       16       304277801070 idle-cycles-backend       #  797.46% backend  cycles idle     (17.91%)
S0       16       231541703639 L1-dcache-loads                                               (23.56%)
S0       16         3114520142 L1-dcache-load-misses     #   21.36% of all L1-dcache hits    (29.46%)
S0       16         4011741151 L1-dcache-stores                                              (28.26%)
S0       16    <not supported> L1-dcache-store-misses  
S0       16                  0 L1-dcache-prefetch-misses                                     (28.45%)
S0       16         1756314500 L1-icache-load-misses                                         (26.90%)
S0       16         7281096851 LLC-loads                                                     (9.78%)
S0       16         1642362208 LLC-stores                                                    (10.45%)
S0       16    <not supported> LLC-prefetches          
S0       16       282535650970 dTLB-loads                                                    (15.75%)
S0       16          210630372 dTLB-load-misses          #    1.25% of all dTLB cache hits   (15.77%)
S0       16    <not supported> dTLB-stores             
S0       16    <not supported> dTLB-store-misses       
S0       16       153491428910 iTLB-loads                                                    (15.71%)
S0       16             260494 iTLB-load-misses          #    0.00% of all iTLB cache hits   (10.05%)
S0       16        65461776805 branch-loads                                                  (15.25%)
S0       16         1618748977 branch-load-misses                                            (20.42%)
S1       16         1536212129 cache-misses                                                  (22.62%)
S1       16       617694980624 cycles                    #    0.000 GHz                      (21.66%)
S1       16       683700415004 instructions              #    0.00  insns per cycle          (29.06%)
S1       16              17171 cs                                                            (100.00%)
S1       16                107 migrations                                                    (100.00%)
S1       16              28714 faults                                                      
S1       16    <not supported> bus-cycles              
S1       16       601400403944 idle-cycles-frontend      #    0.00% frontend cycles idle     (19.74%)
S1       16       315494648106 idle-cycles-backend       #    0.00% backend  cycles idle     (17.42%)
S1       16       248752544076 L1-dcache-loads                                               (23.67%)
S1       16         2893592151 L1-dcache-load-misses                                         (28.97%)
S1       16         3533920958 L1-dcache-stores                                              (29.00%)
S1       16    <not supported> L1-dcache-store-misses  
S1       16                  0 L1-dcache-prefetch-misses                                     (25.98%)
S1       16         1588033762 L1-icache-load-misses                                         (26.47%)
S1       16         6046779438 LLC-loads                                                     (12.42%)
S1       16         1402105866 LLC-stores                                                    (11.28%)
S1       16    <not supported> LLC-prefetches          
S1       16       276038107767 dTLB-loads                                                    (17.43%)
S1       16          191890521 dTLB-load-misses                                              (16.95%)
S1       16    <not supported> dTLB-stores             
S1       16    <not supported> dTLB-store-misses       
S1       16       157253828477 iTLB-loads                                                    (15.25%)
S1       16              68242 iTLB-load-misses                                              (10.24%)
S1       16        63597449276 branch-loads                                                  (15.14%)
S1       16         1645791793 branch-load-misses                                            (20.25%)
S2       16         1710340812 cache-misses                                                  (21.67%)
S2       16       637198735660 cycles                    #    0.000 GHz                      (20.06%)
S2       16       679516268289 instructions              #    0.00  insns per cycle          (28.41%)
S2       16              88254 cs                                                            (100.00%)
S2       16                271 migrations                                                    (100.00%)
S2       16              22116 faults                                                      
S2       16    <not supported> bus-cycles              
S2       16       682540353170 idle-cycles-frontend      #    0.00% frontend cycles idle     (18.86%)
S2       16       321414548752 idle-cycles-backend       #    0.00% backend  cycles idle     (17.96%)
S2       16       248894603625 L1-dcache-loads                                               (25.17%)
S2       16         3280863011 L1-dcache-load-misses                                         (26.40%)
S2       16         4320981121 L1-dcache-stores                                              (30.23%)
S2       16    <not supported> L1-dcache-store-misses  
S2       16                  0 L1-dcache-prefetch-misses                                     (25.63%)
S2       16         1621586312 L1-icache-load-misses                                         (26.25%)
S2       16         7566285191 LLC-loads                                                     (14.30%)
S2       16         2272921749 LLC-stores                                                    (10.41%)
S2       16    <not supported> LLC-prefetches          
S2       16       277432707101 dTLB-loads                                                    (17.15%)
S2       16          198468546 dTLB-load-misses                                              (17.41%)
S2       16    <not supported> dTLB-stores             
S2       16    <not supported> dTLB-store-misses       
S2       16       151602487793 iTLB-loads                                                    (16.20%)
S2       16             105461 iTLB-load-misses                                              (9.74%)
S2       16        67543688108 branch-loads                                                  (14.92%)
S2       16         1670464950 branch-load-misses                                            (20.65%)
S3       16         1451676540 cache-misses                                                  (21.12%)
S3       16       559712975874 cycles                    #    0.000 GHz                      (21.88%)
S3       16       561860588270 instructions              #    0.00  insns per cycle          (28.13%)
S3       16              12744 cs                                                            (100.00%)
S3       16                230 migrations                                                    (100.00%)
S3       16              11126 faults                                                      
S3       16    <not supported> bus-cycles              
S3       16       566092390219 idle-cycles-frontend      #    0.00% frontend cycles idle     (18.25%)
S3       16       291321656684 idle-cycles-backend       #    0.00% backend  cycles idle     (18.24%)
S3       16       204122917440 L1-dcache-loads                                               (23.65%)
S3       16         2672468784 L1-dcache-load-misses                                         (28.60%)
S3       16         3176800085 L1-dcache-stores                                              (28.58%)
S3       16    <not supported> L1-dcache-store-misses  
S3       16                  0 L1-dcache-prefetch-misses                                     (28.17%)
S3       16         1426354075 L1-icache-load-misses                                         (27.71%)
S3       16         5314934711 LLC-loads                                                     (11.07%)
S3       16         1220691224 LLC-stores                                                    (11.32%)
S3       16    <not supported> LLC-prefetches          
S3       16       239729505427 dTLB-loads                                                    (16.83%)
S3       16          174887833 dTLB-load-misses                                              (16.56%)
S3       16    <not supported> dTLB-stores             
S3       16    <not supported> dTLB-store-misses       
S3       16       148504008602 iTLB-loads                                                    (15.90%)
S3       16             149847 iTLB-load-misses                                              (9.81%)
S3       16        62125743332 branch-loads                                                  (14.74%)
S3       16         1472892343 branch-load-misses                                            (19.65%)

      69.127551836 seconds time elapsed

#################################################################
# Test multi-threading - 48 threads - T5
#################################################################
2595811.GEM-Scalability.catwoman.t48
2016/9/28 08:11:37 -- [Opening input file '/tmp/data/datasets/gcat_set_039_1.fastq']
2016/9/28 08:11:37 -- [Outputting to '/scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595811.GEM-Scalability.catwoman.t48.sam']
2016/9/28 08:11:37 -- [Loading GEM index '/tmp/data/indexes/HG_index_GEM/index.gem']
2016/9/28 08:13:36 -- [SE::Mapping Sequences]
2016/9/28 08:13:49 -- # 100000 sequences processed
2016/9/28 08:13:49 -- # 200000 sequences processed
2016/9/28 08:13:49 -- # 300000 sequences processed
2016/9/28 08:13:49 -- # 400000 sequences processed
2016/9/28 08:13:49 -- # 500000 sequences processed
2016/9/28 08:13:50 -- # 600000 sequences processed
2016/9/28 08:13:50 -- # 700000 sequences processed
2016/9/28 08:13:50 -- # 800000 sequences processed
2016/9/28 08:13:50 -- # 900000 sequences processed
2016/9/28 08:13:50 -- # 1000000 sequences processed
2016/9/28 08:13:50 -- # 1100000 sequences processed
2016/9/28 08:13:50 -- # 1200000 sequences processed
2016/9/28 08:13:50 -- # 1300000 sequences processed
2016/9/28 08:13:50 -- # 1400000 sequences processed
2016/9/28 08:13:50 -- # 1500000 sequences processed
2016/9/28 08:13:50 -- # 1600000 sequences processed
2016/9/28 08:13:50 -- # 1700000 sequences processed
2016/9/28 08:13:50 -- # 1800000 sequences processed
2016/9/28 08:13:50 -- # 1900000 sequences processed
2016/9/28 08:13:50 -- # 2000000 sequences processed
2016/9/28 08:13:50 -- # 2100000 sequences processed
2016/9/28 08:13:50 -- # 2200000 sequences processed
2016/9/28 08:13:50 -- # 2300000 sequences processed
2016/9/28 08:13:50 -- # 2400000 sequences processed
2016/9/28 08:13:50 -- # 2500000 sequences processed
2016/9/28 08:13:50 -- # 2600000 sequences processed
2016/9/28 08:13:50 -- # 2700000 sequences processed
2016/9/28 08:13:50 -- # 2800000 sequences processed
2016/9/28 08:13:50 -- # 2900000 sequences processed
2016/9/28 08:13:50 -- # 3000000 sequences processed
2016/9/28 08:13:50 -- # 3100000 sequences processed
2016/9/28 08:13:50 -- # 3200000 sequences processed
2016/9/28 08:13:50 -- # 3300000 sequences processed
2016/9/28 08:13:51 -- # 3400000 sequences processed
2016/9/28 08:13:51 -- # 3500000 sequences processed
2016/9/28 08:13:51 -- # 3600000 sequences processed
2016/9/28 08:13:51 -- # 3700000 sequences processed
2016/9/28 08:13:51 -- # 3800000 sequences processed
2016/9/28 08:13:51 -- # 3900000 sequences processed
2016/9/28 08:13:51 -- # 4000000 sequences processed
2016/9/28 08:13:51 -- # 4100000 sequences processed
2016/9/28 08:13:51 -- # 4200000 sequences processed
2016/9/28 08:13:52 -- # 4300000 sequences processed
2016/9/28 08:13:52 -- # 4400000 sequences processed
2016/9/28 08:13:52 -- # 4500000 sequences processed
2016/9/28 08:13:52 -- # 4600000 sequences processed
2016/9/28 08:13:53 -- # 4700000 sequences processed
2016/9/28 08:13:53 -- # 4800000 sequences processed
2016/9/28 08:13:57 -- # 4900000 sequences processed
2016/9/28 08:13:57 -- # 5000000 sequences processed
2016/9/28 08:13:57 -- # 5100000 sequences processed
2016/9/28 08:13:58 -- # 5200000 sequences processed
2016/9/28 08:13:58 -- # 5300000 sequences processed
2016/9/28 08:13:59 -- # 5400000 sequences processed
2016/9/28 08:13:59 -- # 5500000 sequences processed
2016/9/28 08:13:59 -- # 5600000 sequences processed
2016/9/28 08:13:59 -- # 5700000 sequences processed
2016/9/28 08:13:59 -- # 5800000 sequences processed
2016/9/28 08:14:00 -- # 5900000 sequences processed
2016/9/28 08:14:00 -- # 6000000 sequences processed
2016/9/28 08:14:00 -- # 6100000 sequences processed
2016/9/28 08:14:00 -- # 6200000 sequences processed
2016/9/28 08:14:00 -- # 6300000 sequences processed
2016/9/28 08:14:00 -- # 6400000 sequences processed
2016/9/28 08:14:00 -- # 6500000 sequences processed
2016/9/28 08:14:00 -- # 6600000 sequences processed
2016/9/28 08:14:00 -- # 6700000 sequences processed
2016/9/28 08:14:00 -- # 6800000 sequences processed
2016/9/28 08:14:00 -- # 6900000 sequences processed
2016/9/28 08:14:00 -- # 7000000 sequences processed
2016/9/28 08:14:00 -- # 7100000 sequences processed
2016/9/28 08:14:00 -- # 7200000 sequences processed
2016/9/28 08:14:00 -- # 7300000 sequences processed
2016/9/28 08:14:00 -- # 7400000 sequences processed
2016/9/28 08:14:01 -- # 7500000 sequences processed
2016/9/28 08:14:01 -- # 7600000 sequences processed
2016/9/28 08:14:01 -- # 7700000 sequences processed
2016/9/28 08:14:01 -- # 7800000 sequences processed
2016/9/28 08:14:01 -- # 7900000 sequences processed
2016/9/28 08:14:01 -- # 8000000 sequences processed
2016/9/28 08:14:01 -- # 8100000 sequences processed
2016/9/28 08:14:01 -- # 8200000 sequences processed
2016/9/28 08:14:01 -- # 8300000 sequences processed
2016/9/28 08:14:01 -- # 8400000 sequences processed
2016/9/28 08:14:01 -- # 8500000 sequences processed
2016/9/28 08:14:01 -- # 8600000 sequences processed
2016/9/28 08:14:01 -- # 8700000 sequences processed
2016/9/28 08:14:02 -- # 8800000 sequences processed
2016/9/28 08:14:02 -- # 8900000 sequences processed
2016/9/28 08:14:03 -- # 9000000 sequences processed
2016/9/28 08:14:03 -- # 9100000 sequences processed
2016/9/28 08:14:04 -- # 9200000 sequences processed
2016/9/28 08:14:04 -- # 9300000 sequences processed
2016/9/28 08:14:05 -- # 9400000 sequences processed
2016/9/28 08:14:05 -- # 9500000 sequences processed
2016/9/28 08:14:05 -- # 9600000 sequences processed
2016/9/28 08:14:05 -- # 9700000 sequences processed
2016/9/28 08:14:05 -- # 9800000 sequences processed
2016/9/28 08:14:05 -- # 9900000 sequences processed
2016/9/28 08:14:05 -- # 10000000 sequences processed
2016/9/28 08:14:05 -- # 10100000 sequences processed
2016/9/28 08:14:05 -- # 10200000 sequences processed
2016/9/28 08:14:05 -- # 10300000 sequences processed
2016/9/28 08:14:05 -- # 10400000 sequences processed
2016/9/28 08:14:05 -- # 10500000 sequences processed
2016/9/28 08:14:05 -- # 10600000 sequences processed
2016/9/28 08:14:05 -- # 10700000 sequences processed
2016/9/28 08:14:05 -- # 10800000 sequences processed
2016/9/28 08:14:05 -- # 10900000 sequences processed
2016/9/28 08:14:05 -- # 11000000 sequences processed
2016/9/28 08:14:05 -- # 11100000 sequences processed
2016/9/28 08:14:06 -- # 11200000 sequences processed
2016/9/28 08:14:06 -- # 11300000 sequences processed
2016/9/28 08:14:06 -- # 11400000 sequences processed
2016/9/28 08:14:06 -- # 11500000 sequences processed
2016/9/28 08:14:06 -- # 11600000 sequences processed
2016/9/28 08:14:06 -- # 11700000 sequences processed
2016/9/28 08:14:06 -- # 11800000 sequences processed
2016/9/28 08:14:06 -- # 11900000 sequences processed
2016/9/28 08:14:06 -- Total 11945249 sequences processed... done
2016/9/28 08:14:06 -- [GEMMapper terminated successfully in 29s. (+119s. loading)]


 Performance counter stats for 'bin/gem-mapper -t 48 -I /tmp/data/indexes/HG_index_GEM/index.gem -i /tmp/data/datasets/gcat_set_039_1.fastq -o /scratch/077-hpca4se-bioinf/jlenis/results/GEM-Scalability/2595811.GEM-Scalability.catwoman.t48.sam':

S0       16         1463553362 cache-misses                                                  (21.35%)
S0       16       732408193530 cycles                    #    0.000 GHz                      (22.39%)
S0       16       620394212716 instructions              #   11.54  insns per cycle        
                                             #    0.04  stalled cycles per insn  (28.13%)
S0       16              36587 cs                                                            (100.00%)
S0       16                409 migrations                                                    (100.00%)
S0       16              30593 faults                                                      
S0       16    <not supported> bus-cycles              
S0       16       374397957791 idle-cycles-frontend      #  696.67% frontend cycles idle     (18.02%)
S0       16       297679665040 idle-cycles-backend       #  553.91% backend  cycles idle     (16.55%)
S0       16       231661553384 L1-dcache-loads                                               (22.27%)
S0       16         3023335582 L1-dcache-load-misses     #   18.16% of all L1-dcache hits    (27.74%)
S0       16         3561239681 L1-dcache-stores                                              (27.43%)
S0       16    <not supported> L1-dcache-store-misses  
S0       16                  0 L1-dcache-prefetch-misses                                     (27.31%)
S0       16         1481867699 L1-icache-load-misses                                         (28.16%)
S0       16         4696700926 LLC-loads                                                     (11.78%)
S0       16         1147234408 LLC-stores                                                    (11.48%)
S0       16    <not supported> LLC-prefetches          
S0       16       230613584394 dTLB-loads                                                    (16.89%)
S0       16          194117750 dTLB-load-misses          #    1.13% of all dTLB cache hits   (16.65%)
S0       16    <not supported> dTLB-stores             
S0       16    <not supported> dTLB-store-misses       
S0       16       132861169947 iTLB-loads                                                    (15.88%)
S0       16             329970 iTLB-load-misses          #    0.00% of all iTLB cache hits   (10.43%)
S0       16        57913959852 branch-loads                                                  (15.55%)
S0       16         1462193327 branch-load-misses                                            (21.28%)
S1       16         1556875609 cache-misses                                                  (22.03%)
S1       16       838087876004 cycles                    #    0.000 GHz                      (22.36%)
